loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,credit_history_years,loan_status
14500,60,23.91,416.38,B,1 year,RENT,51621.64,medical,IL,26.45,1,0,24,0,30404.24,10.64,14,8,0
6500,36,15.52,226.98,C,< 1 year,MORTGAGE,67552.54,major_purchase,IL,27.15,3,0,15,0,14143.66,27.74,34,8,0
38500,36,6.77,1184.72,A,< 1 year,MORTGAGE,33674.39,home_improvement,MI,33.71,1,2,21,0,12756.14,30.32,26,25,0
27500,36,25.82,1105.36,C,5 years,RENT,72632.06,home_improvement,NC,10.0,0,2,15,0,7309.37,65.89,35,13,0
29500,36,19.52,1089.12,E,10+ years,RENT,54055.38,debt_consolidation,TX,9.11,0,0,28,0,17835.35,20.1,58,18,0
8500,36,24.44,335.45,C,< 1 year,OWN,144024.38,debt_consolidation,NY,16.82,0,1,13,0,4346.13,46.67,52,27,0
31500,36,22.03,1203.49,B,5 years,MORTGAGE,131466.83,debt_consolidation,TX,14.05,0,0,27,0,57287.39,12.65,57,13,0
37500,36,16.14,1320.98,B,nan,MORTGAGE,47434.13,medical,FL,15.55,0,0,4,0,16284.72,11.64,37,26,0
5500,60,22.62,153.85,E,7 years,MORTGAGE,55524.58,other,TX,6.29,3,0,10,0,38970.67,56.39,11,10,1
33500,36,5.86,1017.01,D,2 years,MORTGAGE,57700.79,debt_consolidation,MI,10.1,0,0,22,0,32795.84,32.78,20,27,0
26500,36,13.82,903.39,D,5 years,RENT,47770.82,other,CA,15.45,2,0,17,0,21915.25,35.76,10,12,1
15500,60,24.56,450.96,C,9 years,RENT,66006.76,small_business,IL,14.75,0,1,6,0,2329.63,54.66,36,4,0
8500,36,24.2,334.37,B,8 years,MORTGAGE,40980.8,other,TX,19.88,0,0,6,0,2214.5,28.54,5,16,0
5500,36,27.24,225.25,A,nan,OWN,34019.61,debt_consolidation,MI,19.94,0,4,2,0,26572.56,43.38,32,15,0
8000,36,20.47,299.23,G,7 years,MORTGAGE,81744.65,debt_consolidation,MI,5.3,0,0,16,0,4065.91,20.08,37,7,1
13500,36,28.58,562.65,A,5 years,MORTGAGE,82023.81,debt_consolidation,GA,13.29,2,4,25,0,19502.51,30.72,29,6,0
31000,36,19.16,1138.85,B,3 years,MORTGAGE,40048.32,credit_card,MI,9.52,0,3,8,0,6581.23,30.98,27,24,0
8000,36,17.76,288.26,D,8 years,RENT,93683.53,medical,IL,14.46,0,0,14,0,64947.53,71.08,37,21,1
3500,60,10.33,74.93,B,6 years,MORTGAGE,43661.03,debt_consolidation,IL,13.29,1,0,3,0,1767.33,36.88,38,22,1
1000,36,24.58,39.54,C,1 year,RENT,67953.75,credit_card,MI,5.55,2,0,29,1,17903.05,2.41,33,9,0
18000,60,22.46,501.86,D,3 years,RENT,90234.94,debt_consolidation,TX,13.51,0,0,16,0,1617.64,36.43,14,12,0
1000,60,16.79,24.74,C,1 year,MORTGAGE,58876.29,small_business,NY,9.1,0,0,22,0,5022.07,71.78,10,22,0
19500,36,7.63,607.74,C,7 years,RENT,75159.7,home_improvement,OH,27.9,1,0,19,0,25921.33,51.98,24,7,0
21000,36,8.58,663.7,A,7 years,RENT,46248.54,debt_consolidation,NC,4.03,0,3,4,0,1530.15,8.77,47,26,0
6500,36,8.3,204.59,C,10+ years,MORTGAGE,54272.16,debt_consolidation,OH,32.27,0,0,27,0,51269.37,53.19,21,12,0
32500,36,14.7,1121.85,C,6 years,RENT,54017.87,home_improvement,TX,6.63,0,0,16,0,4676.78,38.135000000000005,24,13,0
5500,36,9.39,175.9,E,5 years,RENT,41221.32,credit_card,NC,19.51,0,1,12,0,2384.91,39.67,30,11,1
14000,36,26.59,568.48,C,9 years,MORTGAGE,54809.18,vacation,NC,32.21,1,2,25,0,20754.62,24.22,59,22,1
20000,36,27.53,822.2,C,6 years,MORTGAGE,27603.31,credit_card,CA,7.92,4,1,17,0,5241.22,41.68,44,21,0
36000,36,26.49,1459.88,D,3 years,MORTGAGE,46836.74,debt_consolidation,NY,17.88,4,0,12,0,19741.89,55.11,54,4,1
35500,36,20.42,1326.92,C,2 years,MORTGAGE,51925.34,small_business,TX,8.55,0,0,7,0,6505.62,56.27,45,13,1
23000,36,20.11,856.05,B,< 1 year,MORTGAGE,52675.73,car,FL,15.9,0,1,15,0,7571.04,36.77,6,15,0
6000,36,27.33,246.01,E,10+ years,RENT,53063.85,debt_consolidation,PA,13.29,0,3,29,0,2138.44,59.33,25,3,0
12500,36,15.45,436.08,E,7 years,MORTGAGE,58053.36,small_business,FL,18.42,0,1,17,0,30581.31,58.24,41,4,0
29000,60,7.03,574.65,E,1 year,RENT,76093.7,debt_consolidation,MI,2.61,0,1,5,0,15908.36,17.15,48,16,0
20500,60,17.02,509.7,B,5 years,MORTGAGE,92712.5,credit_card,NY,6.84,0,1,7,0,87311.04,48.12,29,27,0
19000,60,19.07,493.6,B,7 years,RENT,43265.78,home_improvement,IL,3.22,0,0,21,2,14619.78,27.85,57,9,0
2000,60,18.96,51.84,E,3 years,MORTGAGE,32807.08,car,NY,11.79,0,0,18,0,18486.14,26.68,50,14,0
34500,36,9.4,1103.52,A,1 year,MORTGAGE,35560.04,debt_consolidation,TX,32.48,1,0,28,0,18936.77,31.16,13,25,0
34500,36,24.69,1366.06,D,2 years,MORTGAGE,46929.35,debt_consolidation,GA,28.91,2,0,3,0,1777.27,39.61,47,23,1
1000,60,23.43,28.44,B,9 years,RENT,50213.51,home_improvement,IL,11.91,0,0,22,0,5636.13,33.96,13,2,0
40000,36,11.13,1312.01,D,6 years,MORTGAGE,40741.48,home_improvement,FL,6.06,0,0,20,0,40300.86,53.96,22,4,0
23000,60,19.01,596.76,E,3 years,OWN,31317.79,moving,CA,32.7,0,1,21,1,1281.69,43.46,27,20,0
16000,36,24.86,634.97,B,1 year,RENT,47664.38,debt_consolidation,GA,31.38,4,1,26,0,1351.14,49.76,58,1,0
19000,60,5.69,364.59,A,6 years,MORTGAGE,65559.49,credit_card,GA,9.5,0,0,12,0,9566.34,53.02,12,18,0
35000,36,12.24,1166.52,D,3 years,RENT,80621.02,other,OH,6.01,0,4,21,0,5049.91,36.56,52,6,0
22000,36,17.06,785.02,A,6 years,RENT,45310.25,home_improvement,CA,11.7,1,1,17,0,425.35,34.37,8,8,0
2500,36,26.2,100.99,A,7 years,RENT,48703.25,moving,TX,4.19,0,0,10,0,5426.33,38.135000000000005,31,5,0
36000,36,25.07,1432.69,E,5 years,RENT,37671.19,debt_consolidation,TX,9.76,0,0,8,0,5091.11,11.97,55,14,0
15000,60,9.2,312.83,D,7 years,RENT,58940.3,debt_consolidation,MI,2.39,4,0,18,1,10345.72,52.53,54,9,1
6000,36,16.84,213.44,C,6 years,MORTGAGE,39174.67,home_improvement,MI,7.08,1,0,24,0,717.26,31.02,25,18,0
17000,36,12.96,572.47,D,1 year,RENT,79742.97,home_improvement,IL,9.68,5,1,9,0,2838.09,23.64,26,29,1
27000,60,15.34,647.16,F,1 year,RENT,24515.64,credit_card,NY,24.47,0,1,11,0,11012.98,18.59,52,1,1
9000,36,18.75,328.77,A,5 years,RENT,50020.35,other,TX,14.0,2,0,14,0,25064.37,12.52,33,16,0
6500,60,17.73,164.1,B,8 years,OTHER,69602.35,debt_consolidation,OH,10.25,0,1,23,0,10245.55,29.26,39,9,1
1000,60,8.97,20.74,D,9 years,MORTGAGE,65638.47,debt_consolidation,IL,9.01,0,0,24,0,5305.28,19.22,27,10,0
28500,36,8.48,899.41,B,5 years,OWN,230156.97,debt_consolidation,GA,31.19,0,0,2,0,1519.42,21.62,10,16,0
12000,60,8.69,247.3,B,10+ years,RENT,71317.71,home_improvement,FL,6.6,0,0,11,0,2891.33,65.85,8,15,0
4000,36,26.11,161.4,C,8 years,OWN,36241.95,major_purchase,IL,1.47,0,1,14,0,69883.58,38.135000000000005,40,7,1
39500,36,5.99,1201.49,D,9 years,MORTGAGE,57083.36,debt_consolidation,GA,22.75,0,1,13,0,25096.25,62.04,5,22,0
21000,36,10.46,682.16,B,6 years,MORTGAGE,24633.85,debt_consolidation,NY,10.98,0,0,8,0,4866.47,36.69,15,20,0
27000,60,28.92,855.72,B,7 years,OWN,57509.19,small_business,OH,8.83,0,0,28,0,16241.5,3.04,53,20,0
4000,36,7.12,123.73,C,10+ years,OWN,39476.94,debt_consolidation,NY,7.95,0,0,29,0,174208.0,38.135000000000005,21,15,0
39500,60,6.39,770.83,A,10+ years,MORTGAGE,94626.72,debt_consolidation,CA,14.43,0,5,12,0,43777.91,32.25,52,19,0
33500,36,14.99,1161.12,C,2 years,MORTGAGE,45489.18,credit_card,NY,21.5,2,0,13,2,5640.77,12.46,16,8,1
37500,36,9.2,1195.98,E,3 years,RENT,56478.6,credit_card,FL,21.2,0,0,7,0,7790.65,69.69,6,20,0
27000,36,19.36,994.63,D,< 1 year,MORTGAGE,43574.22,major_purchase,IL,17.35,2,1,26,0,785.21,21.18,13,20,1
3000,36,13.8,102.24,C,10+ years,RENT,142832.18,other,PA,24.24,0,0,25,0,14189.3,58.98,59,4,0
18500,60,10.62,398.74,A,8 years,MORTGAGE,50989.68,debt_consolidation,NC,6.42,3,0,18,1,12158.62,33.43,26,24,0
22500,36,29.97,954.79,A,2 years,OWN,149683.53,debt_consolidation,FL,1.18,0,1,16,0,4053.97,61.77,20,3,0
6000,60,13.86,139.17,A,10+ years,MORTGAGE,89955.99,debt_consolidation,GA,26.22,1,0,8,1,14157.44,23.29,22,22,0
32500,36,21.2,1227.78,D,< 1 year,RENT,76193.65,debt_consolidation,NY,10.1,0,4,29,0,11093.62,31.19,46,2,0
11000,36,26.92,448.61,D,8 years,RENT,71996.05,vacation,MI,23.76,0,0,25,1,26101.75,69.31,42,1,0
2500,36,28.1,103.54,D,8 years,OWN,72903.99,debt_consolidation,NY,3.67,0,0,7,0,12952.53,38.135000000000005,45,26,1
18000,36,15.55,628.83,B,1 year,MORTGAGE,22837.6,debt_consolidation,CA,14.39,0,3,19,0,4925.08,58.59,47,17,0
18000,60,29.42,575.96,A,6 years,RENT,52081.15,credit_card,IL,7.52,5,1,21,0,4077.82,64.24,37,17,0
18000,36,23.25,699.12,D,9 years,MORTGAGE,91361.46,home_improvement,TX,13.45,0,0,7,0,2222.46,17.23,35,5,0
20000,36,19.79,741.13,F,1 year,MORTGAGE,58428.05,moving,TX,17.92,0,0,13,0,9678.94,13.73,25,4,0
17000,60,22.49,474.27,C,4 years,OWN,29655.57,credit_card,OH,19.78,0,0,20,0,14875.76,49.52,21,16,0
39000,36,14.32,1339.0,D,1 year,MORTGAGE,58325.68,debt_consolidation,GA,11.29,3,0,9,0,1407.75,24.93,38,24,1
34500,60,15.9,837.14,D,6 years,RENT,140372.2,credit_card,GA,5.88,0,2,23,0,42705.12,46.19,47,22,0
22500,60,19.86,594.36,E,1 year,MORTGAGE,111685.91,major_purchase,IL,11.09,0,4,18,0,1342.86,12.65,54,17,0
26000,36,13.51,882.44,A,5 years,OWN,58046.4,debt_consolidation,MI,27.9,1,0,19,1,22343.79,42.17,59,26,0
19500,36,24.34,768.53,F,7 years,OWN,96348.26,debt_consolidation,NC,14.14,0,1,22,0,6859.66,59.08,42,27,1
21500,36,11.65,710.52,E,4 years,MORTGAGE,49848.64,other,OH,2.74,0,4,26,0,8457.87,15.86,44,2,0
23000,36,25.02,914.72,E,10+ years,MORTGAGE,25541.61,credit_card,PA,9.49,1,1,18,0,2851.73,38.135000000000005,5,18,0
15500,36,9.23,494.56,G,2 years,RENT,37713.26,other,IL,15.53,0,0,4,0,99525.29,12.65,58,1,1
18000,36,10.83,587.85,C,8 years,RENT,130802.57,credit_card,PA,26.18,0,3,3,1,5725.08,59.5,30,15,0
14500,60,23.95,416.71,A,8 years,RENT,52208.65,major_purchase,MI,30.28,0,1,25,2,26503.02,42.39,51,28,0
21000,60,11.95,466.6,E,6 years,RENT,53013.83,credit_card,NY,19.64,1,0,20,0,3420.64,43.02,38,29,0
23000,36,24.99,914.35,A,2 years,MORTGAGE,51538.32,other,OH,8.44,0,0,21,0,77440.38,57.81,45,17,0
24500,36,24.7,970.23,D,< 1 year,RENT,155137.69,credit_card,NC,7.84,0,0,19,0,11040.64,20.13,45,2,0
28000,36,11.8,927.33,B,9 years,MORTGAGE,134993.17,home_improvement,TX,12.96,0,1,7,0,50420.76,15.82,32,25,0
4500,36,7.29,139.54,A,10+ years,OTHER,181568.83,home_improvement,NC,13.58,2,0,8,0,2173.78,48.72,12,13,0
13500,36,9.58,432.95,C,2 years,MORTGAGE,55297.19,major_purchase,GA,8.63,4,0,17,1,1774.73,38.135000000000005,43,19,1
15000,36,23.94,588.02,D,5 years,RENT,69411.81,debt_consolidation,FL,3.33,0,1,10,0,3296.88,20.46,51,7,0
28000,60,26.25,842.48,A,8 years,MORTGAGE,28048.17,debt_consolidation,CA,17.52,2,0,17,0,21624.56,14.06,16,15,0
33500,36,14.88,1159.32,A,< 1 year,MORTGAGE,125300.13,debt_consolidation,FL,8.23,0,3,2,0,2712.77,23.56,44,2,0
35500,36,9.52,1137.5,C,6 years,OTHER,33393.29,credit_card,TX,18.49,1,2,19,0,3224.77,62.32,14,22,1
24500,60,7.35,489.19,A,9 years,MORTGAGE,66728.52,car,CA,16.89,0,1,17,0,19235.43,54.63,54,3,0
4000,36,10.79,130.56,F,9 years,OTHER,34591.0,major_purchase,MI,25.34,0,0,3,0,6354.89,67.65,49,7,0
38000,36,29.5,1602.77,E,2 years,MORTGAGE,44603.45,small_business,IL,31.2,0,4,22,0,21794.75,31.75,23,29,1
3500,36,9.67,112.39,C,6 years,RENT,39394.0,debt_consolidation,PA,4.24,0,0,20,1,3859.93,31.07,54,3,0
19000,36,7.61,591.98,A,1 year,MORTGAGE,44181.54,debt_consolidation,CA,5.85,0,1,23,0,18309.29,76.62,14,22,0
5000,36,24.74,198.11,C,9 years,OWN,45726.75,other,FL,28.93,5,0,27,0,4550.14,28.28,56,11,1
2000,36,20.58,74.92,D,9 years,RENT,45518.11,small_business,TX,21.81,0,1,8,0,59330.04,74.53,44,5,0
27000,36,18.6,984.26,C,9 years,MORTGAGE,90822.92,moving,TX,5.56,0,0,21,0,14541.93,42.46,14,24,0
4500,36,16.47,159.25,F,2 years,RENT,34460.49,credit_card,TX,29.67,0,2,23,0,2782.95,40.47,59,6,1
20500,60,22.7,574.38,E,< 1 year,MORTGAGE,66854.29,home_improvement,NC,3.75,2,2,21,0,10231.15,38.135000000000005,56,16,0
9000,36,22.61,346.56,B,8 years,RENT,110081.86,other,GA,4.73,1,0,10,0,7554.1,50.71,10,20,0
35500,36,15.9,1246.32,D,8 years,MORTGAGE,46323.37,car,PA,11.23,0,1,24,0,11531.61,33.45,53,6,0
24000,60,11.24,524.7,C,8 years,MORTGAGE,41816.26,other,NY,22.18,0,0,8,0,4815.81,49.94,51,5,0
6000,36,26.11,242.1,F,3 years,MORTGAGE,53355.79,credit_card,GA,9.64,0,0,28,0,19738.55,38.135000000000005,32,2,1
5500,36,9.53,176.26,C,5 years,RENT,107997.42,major_purchase,TX,16.85,2,2,28,1,4629.58,17.1,50,24,1
31000,36,18.58,1129.76,C,10+ years,MORTGAGE,65976.49,credit_card,TX,2.1,0,2,12,2,57534.62,17.26,39,25,0
1500,36,22.47,57.65,C,6 years,MORTGAGE,45907.92,vacation,CA,34.89,0,5,2,0,77092.09,11.92,26,20,0
15000,36,21.15,566.28,B,6 years,RENT,76262.63,credit_card,TX,8.73,0,0,14,0,8613.55,14.51,25,21,0
35500,36,20.66,1331.28,A,4 years,MORTGAGE,34504.81,debt_consolidation,CA,17.21,0,0,5,0,27660.65,46.11,54,17,0
26000,60,21.73,714.11,B,10+ years,RENT,84177.23,other,GA,14.59,0,0,7,0,21437.0,2.53,45,13,0
37000,36,26.95,1509.54,B,3 years,MORTGAGE,73445.85,debt_consolidation,PA,13.29,1,0,28,1,961.32,37.3,25,29,0
33500,36,14.45,1152.29,A,10+ years,OWN,51333.34,other,GA,5.4,0,0,27,0,23704.74,61.88,41,14,0
34500,36,20.87,1297.49,D,< 1 year,MORTGAGE,39367.94,debt_consolidation,TX,2.33,0,0,12,0,8381.72,21.02,44,1,1
29000,36,22.58,1116.24,A,8 years,RENT,38432.53,vacation,IL,8.07,0,0,9,0,5032.45,56.1,37,20,0
21000,36,19.96,780.01,E,3 years,MORTGAGE,78230.01,major_purchase,MI,18.28,1,0,26,1,14989.75,30.43,51,29,0
32500,36,27.62,1337.65,A,3 years,RENT,110690.16,other,PA,8.95,2,1,20,2,7278.41,17.92,47,25,0
2500,36,21.54,94.88,A,2 years,RENT,43536.12,home_improvement,OH,21.26,1,2,29,1,6035.53,33.17,19,1,0
1000,36,15.9,35.11,G,8 years,RENT,75296.83,debt_consolidation,NY,13.29,0,0,21,0,5499.21,3.16,59,15,0
38000,60,26.22,1142.69,G,1 year,MORTGAGE,21088.57,debt_consolidation,NC,13.29,0,0,14,0,7381.96,17.0,22,17,0
4000,60,17.49,100.47,B,1 year,OWN,44698.32,debt_consolidation,NY,10.83,1,1,2,0,24617.83,57.76,43,1,0
4500,60,18.49,115.47,A,10+ years,OWN,58951.51,major_purchase,MI,16.7,1,0,9,0,6951.6,16.75,9,15,0
40000,60,19.77,1054.64,B,1 year,RENT,37993.04,other,NC,7.0,0,0,2,1,1114.83,36.29,56,11,0
29500,36,13.41,999.81,C,3 years,OWN,37486.9,small_business,OH,25.14,2,0,29,0,11576.26,39.09,57,29,0
5500,36,23.2,213.48,B,2 years,RENT,42877.83,other,NC,11.19,0,0,22,0,10737.4,56.76,25,4,0
33500,36,7.9,1048.22,B,9 years,MORTGAGE,69292.81,credit_card,PA,3.69,0,2,12,0,1658.62,28.98,59,14,0
40000,36,26.79,1628.51,D,9 years,RENT,54520.69,car,CA,25.3,1,1,28,0,5535.86,55.82,38,15,0
11500,60,23.99,330.76,E,< 1 year,MORTGAGE,20000.0,home_improvement,IL,15.67,0,0,13,0,5249.68,39.25,52,15,0
26500,36,14.16,907.77,F,3 years,OWN,20736.48,debt_consolidation,GA,14.04,0,1,16,0,1329.95,69.35,32,23,0
25000,36,11.05,819.06,C,1 year,RENT,44203.86,car,OH,12.08,0,0,26,0,1423.64,60.54,48,27,0
34000,36,15.0,1178.62,B,8 years,MORTGAGE,75270.48,car,GA,4.98,0,0,22,0,12018.32,31.23,7,6,0
2500,36,25.22,99.69,C,8 years,OWN,20000.0,major_purchase,CA,8.24,0,0,8,0,38264.94,27.54,40,21,0
29000,36,6.27,885.79,E,1 year,RENT,46636.32,medical,NY,1.54,0,0,24,0,5363.15,60.81,7,8,0
35000,36,16.96,1247.15,A,7 years,RENT,46022.06,credit_card,IL,15.93,1,1,16,0,5292.65,63.28,50,25,0
38500,36,11.73,1273.79,E,5 years,RENT,119870.69,small_business,GA,10.29,0,1,6,0,1874.73,38.27,20,27,0
27000,60,26.94,823.49,B,9 years,RENT,49389.3,medical,NC,5.75,0,0,14,0,28469.4,15.77,57,25,0
28000,36,15.64,979.43,B,7 years,RENT,72511.07,major_purchase,GA,3.91,0,1,4,0,14109.44,49.81,59,10,0
12500,36,22.6,481.27,B,7 years,RENT,64255.88,other,NY,6.28,0,0,15,0,10245.2,29.81,37,12,0
6500,36,14.27,223.01,E,8 years,MORTGAGE,20634.44,credit_card,NC,7.87,0,1,14,1,15067.21,61.66,21,23,1
28000,36,13.58,951.27,A,< 1 year,MORTGAGE,87913.06,debt_consolidation,FL,8.32,0,1,27,0,21711.8,30.16,48,4,0
24000,36,13.48,814.21,B,1 year,RENT,66682.53,car,FL,26.42,2,2,26,0,1673.63,35.42,59,18,0
14000,60,22.12,387.62,D,2 years,MORTGAGE,77198.42,debt_consolidation,PA,8.67,2,1,20,0,9298.29,48.17,22,18,1
9500,60,29.12,302.24,F,4 years,RENT,300000.0,debt_consolidation,MI,8.84,0,0,8,0,4694.58,64.03,8,18,0
26000,60,10.6,560.13,A,7 years,MORTGAGE,21119.32,home_improvement,MI,22.23,0,1,13,0,15845.86,9.29,26,23,0
30500,60,21.28,829.94,C,7 years,MORTGAGE,141824.88,debt_consolidation,IL,6.04,0,0,9,0,3749.92,8.01,46,15,0
29000,60,12.0,645.09,E,7 years,MORTGAGE,51858.61,other,OH,35.02,2,0,13,0,17154.77,47.26,13,20,1
34000,36,18.96,1245.62,E,5 years,RENT,69124.5,vacation,MI,8.15,3,1,14,0,3932.26,41.54,11,8,0
1500,60,18.77,38.72,F,1 year,OWN,58527.02,debt_consolidation,NY,16.38,1,1,14,0,14269.26,49.95,34,25,1
6000,60,16.53,147.6,E,10+ years,MORTGAGE,48430.34,debt_consolidation,PA,26.44,0,0,7,1,4537.95,30.97,23,21,0
7000,36,17.72,252.08,B,4 years,RENT,45029.97,home_improvement,NC,15.02,0,1,24,0,5970.5,32.66,45,9,0
20500,60,27.07,626.83,B,3 years,RENT,70597.81,other,IL,2.12,0,0,26,0,9751.79,51.37,29,6,0
3500,60,7.67,70.42,E,2 years,RENT,28040.72,vacation,NY,10.12,0,0,19,0,1586.99,13.44,41,18,0
6500,36,25.84,261.34,D,4 years,MORTGAGE,87141.59,credit_card,NY,17.43,0,0,29,0,21848.59,10.67,59,28,0
22000,36,16.83,782.5,B,6 years,MORTGAGE,48625.47,debt_consolidation,OH,2.44,1,3,24,0,10662.15,40.87,32,5,0
36500,36,13.67,1241.64,D,8 years,MORTGAGE,34028.9,car,NC,2.42,1,2,4,0,25203.4,58.89,30,5,0
37000,36,9.84,1191.11,B,9 years,RENT,47810.17,other,FL,26.27,0,3,28,0,1268.45,35.57,12,28,0
2500,36,25.46,100.01,C,< 1 year,MORTGAGE,112260.19,home_improvement,FL,14.07,1,0,20,0,21690.98,25.57,42,28,0
19000,36,20.01,706.2,B,nan,OWN,45813.43,small_business,MI,3.88,0,0,18,0,11756.97,12.97,39,1,0
18500,36,23.35,719.51,C,3 years,MORTGAGE,71626.96,debt_consolidation,IL,8.16,0,3,27,0,1519.74,9.79,53,20,0
16500,36,13.22,557.7,F,10+ years,RENT,41544.56,credit_card,OH,12.52,4,0,13,0,2717.86,29.08,20,22,0
29000,36,15.13,1007.14,D,< 1 year,OWN,87462.11,car,NC,15.88,0,0,21,0,5474.22,32.75,53,10,1
6500,36,27.88,268.44,D,6 years,MORTGAGE,84352.01,debt_consolidation,CA,5.88,0,3,6,1,7526.13,30.0,15,24,0
9500,36,29.05,398.36,B,1 year,RENT,150889.7,home_improvement,CA,17.43,0,5,27,0,2981.79,53.86,55,4,0
31000,60,23.63,885.16,A,9 years,RENT,54842.35,debt_consolidation,PA,16.68,0,2,27,0,103167.86,73.52,38,24,0
16000,36,23.86,626.55,D,10+ years,OWN,83644.2,home_improvement,PA,11.96,1,3,10,0,14015.17,29.7,51,16,0
20500,36,22.51,788.32,C,6 years,OWN,62883.17,debt_consolidation,FL,10.63,0,0,29,0,3280.18,50.69,22,22,0
23500,36,19.89,872.03,B,6 years,RENT,114454.87,credit_card,GA,9.89,0,0,20,0,1259.32,34.87,23,28,0
20000,36,20.08,744.09,F,5 years,OWN,41797.17,credit_card,IL,13.29,1,0,14,0,3008.0,39.39,11,26,0
32000,60,29.11,1017.88,C,8 years,OWN,86899.07,debt_consolidation,NY,8.59,0,0,22,0,7599.7,66.87,27,15,0
28000,36,23.9,1097.05,C,nan,RENT,54320.19,debt_consolidation,IL,12.26,0,1,24,0,12630.9,48.05,7,29,0
20500,36,21.56,778.25,B,7 years,RENT,57983.04,debt_consolidation,MI,9.64,0,5,14,0,5503.97,56.28,7,20,0
15000,60,10.13,319.67,E,3 years,MORTGAGE,62684.92,credit_card,MI,10.73,0,1,23,0,7983.52,87.28,50,7,0
6000,36,29.44,252.87,E,3 years,RENT,67922.33,debt_consolidation,MI,17.14,0,0,18,0,59799.51,33.55,57,1,1
20000,36,18.25,725.56,D,6 years,RENT,56493.76,credit_card,PA,20.06,0,1,11,0,27390.06,39.82,33,6,1
22500,36,28.62,938.23,A,3 years,RENT,66659.75,home_improvement,PA,12.77,0,2,12,0,3753.33,44.41,37,29,0
10500,36,22.98,406.34,A,3 years,MORTGAGE,131802.39,debt_consolidation,CA,35.02,0,2,18,0,35264.0,39.26,27,14,0
14000,36,6.48,428.96,C,1 year,MORTGAGE,98000.2,small_business,GA,12.26,0,1,17,0,1614.57,61.67,8,15,0
19500,36,18.71,711.94,A,1 year,MORTGAGE,92464.24,debt_consolidation,TX,9.58,0,2,24,0,24473.02,50.94,45,17,0
38500,36,27.37,1579.42,B,4 years,RENT,47678.23,small_business,CA,2.65,0,0,6,0,37804.44,24.47,59,16,0
6000,36,6.77,184.63,A,6 years,MORTGAGE,38383.37,credit_card,TX,9.67,0,0,18,0,4485.16,41.26,57,11,0
18500,36,26.73,752.59,B,nan,RENT,96533.97,debt_consolidation,OH,15.57,0,0,20,0,3583.72,45.96,6,26,0
16500,36,20.53,617.66,F,< 1 year,RENT,92783.43,major_purchase,NY,28.48,3,0,21,0,31016.98,57.58,19,1,1
31500,36,6.59,966.73,D,8 years,MORTGAGE,125033.29,home_improvement,NY,13.57,0,2,7,0,15925.45,49.67,43,22,1
8500,60,14.65,200.66,A,10+ years,OWN,44267.66,other,NC,9.7,0,0,23,0,44673.5,56.53,49,3,0
21500,36,6.24,656.41,D,1 year,RENT,53381.83,debt_consolidation,MI,12.27,0,0,14,1,5709.18,24.1,58,28,0
16000,36,5.54,483.42,A,2 years,MORTGAGE,26377.27,credit_card,OH,31.24,0,1,15,0,11354.74,21.7,46,23,0
35500,36,27.46,1458.07,G,3 years,MORTGAGE,49205.69,credit_card,NC,20.72,0,1,15,0,9729.14,70.87,35,28,1
7000,60,23.84,200.73,C,6 years,OWN,98546.64,credit_card,OH,20.92,0,0,23,0,34795.42,12.91,17,2,0
18500,36,12.59,619.69,C,10+ years,RENT,47417.77,credit_card,CA,11.03,3,1,11,0,10895.11,22.64,42,7,0
38000,36,8.29,1195.87,B,6 years,RENT,82474.13,small_business,FL,24.37,3,0,29,0,4542.29,55.35,59,17,0
6000,36,6.83,184.8,C,10+ years,MORTGAGE,54434.23,moving,FL,4.66,0,0,11,0,16925.77,22.38,31,19,0
24500,60,27.97,762.38,C,1 year,MORTGAGE,70405.63,credit_card,PA,25.35,0,1,9,0,2575.23,68.01,47,12,1
10500,36,20.83,394.67,D,5 years,MORTGAGE,33730.38,small_business,NC,8.82,0,0,19,0,29056.65,76.98,40,21,0
15000,36,9.43,480.0,A,8 years,MORTGAGE,62480.18,major_purchase,OH,12.72,0,2,5,0,848.75,20.06,32,11,0
10000,36,22.2,382.94,B,8 years,MORTGAGE,20000.0,credit_card,NY,8.64,0,0,15,0,32076.14,53.11,39,26,1
3500,36,29.97,148.52,B,2 years,MORTGAGE,54532.49,other,GA,18.52,1,0,20,0,14841.63,39.69,22,6,0
28500,60,24.81,833.34,A,2 years,MORTGAGE,26496.38,debt_consolidation,PA,13.29,0,0,18,0,2696.19,59.73,13,28,0
9500,36,16.44,336.06,B,7 years,MORTGAGE,109425.28,home_improvement,PA,18.88,2,0,11,0,15661.43,40.1,57,7,0
38500,60,25.45,1140.21,B,10+ years,RENT,88318.39,debt_consolidation,PA,4.13,3,5,15,0,6498.0,43.74,33,26,0
21500,60,23.74,615.27,D,< 1 year,RENT,75609.37,medical,PA,6.51,0,1,23,0,490.6,12.54,6,12,1
30500,60,7.67,613.62,D,4 years,RENT,128091.88,other,OH,14.12,0,1,19,0,2824.54,40.24,52,16,0
28500,36,28.18,1181.64,F,4 years,RENT,37255.01,home_improvement,NC,13.23,0,0,12,1,1736.89,40.07,42,15,0
2000,36,27.16,81.82,B,6 years,RENT,143441.36,car,PA,13.29,0,3,7,0,2709.85,15.45,34,25,0
